,id,name,stco,subreg,H_Occ,H_Tot,H_Vac,P_18p,P_Asian,P_Black,P_Hisp,P_NonHisp,P_Other,P_Tot,P_Two,P_White,geotype,yr
528,3628178,"Garden City village, New York",36059,LI,7513,7715,202,17677,1589,212,1486,21786,129,23272,512,19344,municipality,2020
529,3628189,"Garden City Park CDP, New York",36059,LI,2499,2592,93,6396,3742,223,999,6986,95,7985,224,2702,municipality,2020
530,3628200,"Garden City South CDP, New York",36059,LI,1401,1454,53,3282,348,42,475,3644,17,4119,77,3160,municipality,2020
531,3629113,"Glen Cove city, New York",36059,LI,10099,10793,694,23159,1449,1595,9752,18613,236,28365,558,14775,municipality,2020
532,3629245,"Glen Head CDP, New York",36059,LI,1718,1787,69,3774,330,32,546,4291,28,4837,115,3786,municipality,2020
533,3629421,"Glenwood Landing CDP, New York",36059,LI,1375,1422,47,3087,236,25,355,3593,28,3948,92,3212,municipality,2020
534,3630169,"Great Neck village, New York",36059,LI,3620,3883,263,8142,1497,145,1204,9941,103,11145,429,7767,municipality,2020
535,3630191,"Great Neck Estates village, New York",36059,LI,879,937,58,2195,563,16,122,2868,32,2990,98,2159,municipality,2020
536,3630202,"Great Neck Gardens CDP, New York",36059,LI,380,397,17,887,390,3,30,1238,5,1268,28,812,municipality,2020
537,3630213,"Great Neck Plaza village, New York",36059,LI,3702,3954,252,6218,1960,135,626,6856,43,7482,195,4523,municipality,2020
538,3630598,"Greenvale CDP, New York",36059,LI,344,373,29,849,270,8,118,951,12,1069,39,622,municipality,2020
539,3632094,"Harbor Hills CDP, New York",36059,LI,177,188,11,395,45,0,5,557,3,562,21,488,municipality,2020
540,3632105,"Harbor Isle CDP, New York",36059,LI,473,497,24,1139,22,26,145,1291,7,1436,35,1201,municipality,2020
541,3633139,"Hempstead village, New York",36059,LI,16299,16954,655,44564,1242,23041,29640,29529,785,59169,1394,3067,municipality,2020
542,3634198,"Herricks CDP, New York",36059,LI,1330,1380,50,3501,2522,27,196,4202,57,4398,109,1487,municipality,2020
543,3634286,"Hewlett CDP, New York",36059,LI,2532,2698,166,5582,630,303,1086,6176,61,7262,193,4989,municipality,2020
544,3634297,"Hewlett Bay Park village, New York",36059,LI,140,144,4,358,40,7,20,474,4,494,23,400,municipality,2020
545,3634308,"Hewlett Harbor village, New York",36059,LI,418,442,24,1009,59,13,59,1231,5,1290,30,1124,municipality,2020
546,3634319,"Hewlett Neck village, New York",36059,LI,149,161,12,395,22,12,30,539,8,569,6,491,municipality,2020
547,3634374,"Hicksville CDP, New York",36059,LI,13477,13889,412,35802,14178,1129,8003,35866,408,43869,1078,19073,municipality,2020
548,3637583,"Inwood CDP, New York",36059,LI,3180,3355,175,8159,431,1920,5997,5343,127,11340,185,2680,municipality,2020
549,3637847,"Island Park village, New York",36059,LI,1725,1851,126,3983,203,149,1645,3283,77,4928,125,2729,municipality,2020
550,3638539,"Jericho CDP, New York",36059,LI,4597,4818,221,11140,7168,301,595,14213,87,14808,288,6369,municipality,2020
551,3639309,"Kensington village, New York",36059,LI,430,457,27,939,282,4,15,1211,10,1226,38,877,municipality,2020
552,3639694,"Kings Point village, New York",36059,LI,1293,1416,123,4381,307,88,214,5405,27,5619,303,4680,municipality,2020
553,3640937,"Lake Success village, New York",36059,LI,820,858,38,2125,1587,12,103,2725,20,2828,67,1039,municipality,2020
554,3641003,"Lakeview CDP, New York",36059,LI,1567,1625,58,4732,157,4249,1123,4954,143,6077,253,152,municipality,2020
555,3641432,"Lattingtown village, New York",36059,LI,614,708,94,1445,81,5,117,1764,9,1881,56,1613,municipality,2020
556,3641487,"Laurel Hollow village, New York",36059,LI,594,630,36,1426,168,15,92,1848,7,1940,55,1603,municipality,2020
557,3641553,"Lawrence village, New York",36059,LI,2185,2432,247,4936,93,85,308,6501,116,6809,112,6095,municipality,2020
558,3642081,"Levittown CDP, New York",36059,LI,16634,17123,489,41214,5900,675,8617,43141,354,51758,1359,34853,municipality,2020
559,3642279,"Lido Beach CDP, New York",36059,LI,1161,1302,141,2300,52,10,148,2571,4,2719,51,2454,municipality,2020
560,3643192,"Locust Valley CDP, New York",36059,LI,1268,1339,71,2753,124,90,861,2710,23,3571,65,2408,municipality,2020
561,3643335,"Long Beach city, New York",36059,LI,15360,16771,1411,29730,1107,1820,5370,29659,336,35029,865,25531,municipality,2020
562,3643874,"Lynbrook village, New York",36059,LI,7459,7798,339,16101,1270,1345,3847,16591,177,20438,589,13210,municipality,2020
563,3644787,"Malverne village, New York",36059,LI,3068,3159,91,6929,488,464,1116,7444,120,8560,209,6163,municipality,2020
564,3644792,"Malverne Park Oaks CDP, New York",36059,LI,186,194,8,436,47,60,63,475,16,538,18,334,municipality,2020
565,3644897,"Manhasset CDP, New York",36059,LI,2790,2947,157,6307,1863,597,868,7308,28,8176,214,4606,municipality,2020
566,3644908,"Manhasset Hills CDP, New York",36059,LI,1119,1154,35,2842,1974,32,237,3412,48,3649,71,1287,municipality,2020
567,3645106,"Manorhaven village, New York",36059,LI,2534,2699,165,5319,995,106,2487,4469,42,6956,131,3195,municipality,2020
568,3645986,"Massapequa CDP, New York",36059,LI,7152,7375,223,16885,432,112,1586,19769,59,21355,505,18661,municipality,2020
569,3645997,"Massapequa Park village, New York",36059,LI,5759,5913,154,13441,306,78,1235,15874,74,17109,311,15105,municipality,2020
570,3646107,"Matinecock village, New York",36059,LI,284,323,39,680,46,1,77,770,0,847,13,710,municipality,2020
571,3646668,"Merrick CDP, New York",36059,LI,7436,7672,236,17139,928,339,2066,19974,139,22040,494,18074,municipality,2020
572,3647405,"Mill Neck village, New York",36059,LI,349,414,65,838,67,20,132,922,1,1054,32,802,municipality,2020
573,3647636,"Mineola village, New York",36059,LI,8311,8776,465,17149,2860,528,4071,16729,216,20800,625,12500,municipality,2020
574,3649231,"Munsey Park village, New York",36059,LI,821,842,21,1960,378,29,149,2660,10,2809,102,2141,municipality,2020
575,3649330,"Muttontown village, New York",36059,LI,1057,1141,84,2786,1189,54,159,3353,16,3512,67,2027,municipality,2020
576,3650067,"New Cassel CDP, New York",36059,LI,3185,3402,217,10499,422,4895,7917,6282,99,14199,199,667,municipality,2020
577,3650397,"New Hyde Park village, New York",36059,LI,3260,3376,116,8167,4063,176,1413,8844,118,10257,234,4253,municipality,2020
578,3651517,"North Bellmore CDP, New York",36059,LI,6723,6866,143,16241,1470,645,2374,18209,133,20583,518,15443,municipality,2020
579,3653022,"North Hills village, New York",36059,LI,2290,2500,210,4710,1878,53,151,5313,27,5464,110,3245,municipality,2020
580,3653231,"North Lynbrook CDP, New York",36059,LI,233,234,1,611,68,70,113,634,4,747,24,468,municipality,2020
581,3653253,"North Massapequa CDP, New York",36059,LI,5963,6103,140,14292,459,107,1541,16288,48,17829,305,15369,municipality,2020
582,3653264,"North Merrick CDP, New York",36059,LI,4023,4137,114,9467,668,305,1332,10906,88,12238,279,9566,municipality,2020
583,3653275,"North New Hyde Park CDP, New York",36059,LI,4887,5024,137,12558,7238,108,1230,14427,204,15657,289,6588,municipality,2020
584,3653748,"North Valley Stream CDP, New York",36059,LI,5447,5638,191,14821,3515,8111,2677,15520,492,18197,767,2635,municipality,2020
585,3653792,"North Wantagh CDP, New York",36059,LI,4174,4282,108,9493,375,138,1416,10515,74,11931,255,9673,municipality,2020
586,3654441,"Oceanside CDP, New York",36059,LI,11212,11552,340,25795,1181,658,4529,28108,237,32637,773,25259,municipality,2020
587,3654551,"Old Bethpage CDP, New York",36059,LI,2390,2836,446,5168,597,17,340,6063,17,6403,139,5293,municipality,2020
588,3654562,"Old Brookville village, New York",36059,LI,692,718,26,1600,260,31,120,1900,17,2020,34,1558,municipality,2020
589,3654705,"Old Westbury village, New York",36059,LI,1080,1209,129,3605,977,586,318,3971,26,4289,148,2234,municipality,2020
590,3655992,"Oyster Bay CDP, New York",36059,LI,2831,2964,133,5701,236,228,1396,5653,29,7049,167,4993,municipality,2020
591,3656011,"Oyster Bay Cove village, New York",36059,LI,695,759,64,1782,270,22,113,2152,16,2265,70,1774,municipality,2020
592,3658409,"Plainedge CDP, New York",36059,LI,2863,2941,78,7691,815,172,1093,8424,66,9517,194,7177,municipality,2020
593,3658442,"Plainview CDP, New York",36059,LI,8861,9207,346,20888,5548,131,1598,25502,128,27100,561,19134,municipality,2020
594,3658475,"Plandome village, New York",36059,LI,411,445,34,1031,165,9,67,1381,7,1448,31,1169,municipality,2020
595,3658486,"Plandome Heights village, New York",36059,LI,327,333,6,734,185,0,71,938,11,1009,24,718,municipality,2020
596,3658497,"Plandome Manor village, New York",36059,LI,252,272,20,620,91,2,50,743,5,793,7,638,municipality,2020
597,3658849,"Point Lookout CDP, New York",36059,LI,668,855,187,1313,18,8,62,1465,4,1527,28,1407,municipality,2020
598,3659520,"Port Washington CDP, New York",36059,LI,5925,6269,344,12733,1502,312,2524,14229,76,16753,592,11747,municipality,2020
599,3659531,"Port Washington North village, New York",36059,LI,1324,1377,53,2509,296,28,297,2863,27,3160,77,2435,municipality,2020
600,3663264,"Rockville Centre village, New York",36059,LI,9669,9991,322,20321,617,1314,3029,22987,129,26016,608,20319,municipality,2020
601,3663506,"Roosevelt CDP, New York",36059,LI,4242,4441,199,13678,169,8519,8406,9660,216,18066,413,343,municipality,2020
602,3663770,"Roslyn village, New York",36059,LI,1309,1441,132,2496,465,44,513,2475,20,2988,74,1872,municipality,2020
603,3663792,"Roslyn Estates village, New York",36059,LI,391,407,16,1010,169,10,42,1276,7,1318,28,1062,municipality,2020
604,3663803,"Roslyn Harbor village, New York",36059,LI,330,379,49,845,196,4,63,1004,3,1067,45,756,municipality,2020
605,3663814,"Roslyn Heights CDP, New York",36059,LI,2108,2218,110,5074,2239,375,700,6047,61,6747,169,3203,municipality,2020
606,3664232,"Russell Gardens village, New York",36059,LI,314,339,25,776,418,3,30,948,11,978,24,492,municipality,2020
607,3664430,"Saddle Rock village, New York",36059,LI,281,293,12,708,94,1,18,971,9,989,27,840,municipality,2020
608,3664441,"Saddle Rock Estates CDP, New York",36059,LI,130,139,9,306,41,3,1,427,11,428,17,355,municipality,2020
609,3664842,"Salisbury CDP, New York",36059,LI,3989,4106,117,10015,2383,321,2484,10134,96,12618,340,6994,municipality,2020
610,3665035,"Sands Point village, New York",36059,LI,878,947,69,2043,261,32,117,2595,9,2712,44,2249,municipality,2020
611,3666047,"Sea Cliff village, New York",36059,LI,1954,2086,132,4002,148,82,475,4587,17,5062,180,4160,municipality,2020
612,3666058,"Seaford CDP, New York",36059,LI,5293,5475,182,12148,428,111,1239,14012,68,15251,354,13051,municipality,2020
613,3666102,"Searingtown CDP, New York",36059,LI,1556,1607,51,3973,2647,58,197,4847,35,5044,121,1986,municipality,2020
614,3669001,"South Farmingdale CDP, New York",36059,LI,4765,4902,137,11568,773,284,2078,12267,82,14345,306,10822,municipality,2020
615,3669023,"South Floral Park village, New York",36059,LI,507,534,27,1370,240,834,384,1357,35,1741,90,158,municipality,2020
616,3669188,"South Hempstead CDP, New York",36059,LI,1029,1074,45,2562,79,506,836,2570,45,3406,88,1852,municipality,2020
617,3669892,"South Valley Stream CDP, New York",36059,LI,1995,2063,68,4957,1376,1674,793,5593,181,6386,237,2125,municipality,2020
618,3671267,"Stewart Manor village, New York",36059,LI,691,709,18,1577,149,39,256,1736,12,1992,56,1480,municipality,2020
619,3672554,"Syosset CDP, New York",36059,LI,6033,6293,260,14373,6944,118,971,18288,95,19259,486,10645,municipality,2020
620,3673605,"Thomaston village, New York",36059,LI,984,1024,40,2124,1265,37,121,2638,28,2759,63,1245,municipality,2020
621,3676089,"Uniondale CDP, New York",36059,LI,7850,8255,405,26236,1119,11543,12934,19539,376,32473,857,5644,municipality,2020
622,3676287,"University Gardens CDP, New York",36059,LI,1642,1706,64,3479,2119,60,323,4035,24,4358,130,1702,municipality,2020
623,3676331,"Upper Brookville village, New York",36059,LI,557,612,55,1404,278,31,87,1699,13,1786,54,1323,municipality,2020
624,3676705,"Valley Stream village, New York",36059,LI,12494,12925,431,31915,6503,9343,10672,29962,1119,40634,1547,11450,municipality,2020
625,3678146,"Wantagh CDP, New York",36059,LI,6062,6228,166,14446,495,59,1399,17214,71,18613,378,16211,municipality,2020
626,3679444,"Westbury village, New York",36059,LI,5083,5265,182,12777,1481,2741,5143,10721,178,15864,446,5875,municipality,2020
627,3680225,"West Hempstead CDP, New York",36059,LI,6093,6315,222,15294,1438,2249,3956,15879,308,19835,562,11322,municipality,2020
628,3682117,"Williston Park village, New York",36059,LI,2691,2787,96,6052,1448,81,753,6838,65,7591,219,5025,municipality,2020
629,3682744,"Woodbury CDP, New York",36059,LI,3155,3402,247,7510,1611,127,532,8803,45,9335,139,6881,municipality,2020
630,3682942,"Woodmere CDP, New York",36059,LI,5199,5485,286,12467,586,757,960,17709,284,18669,291,15791,municipality,2020
631,3682986,"Woodsburgh village, New York",36059,LI,293,306,13,665,33,3,28,869,12,897,10,811,municipality,2020
632,3605929113,"Glen Cove city, Nassau County, New York",36059,LI,10099,10793,694,23159,1449,1595,9752,18613,236,28365,558,14775,municipality,2020
633,3605934000,"Hempstead town, Nassau County, New York",36059,LI,250261,260524,10263,620910,59525,125839,174883,618526,9584,793409,21112,402466,municipality,2020
634,3605943335,"Long Beach city, Nassau County, New York",36059,LI,15360,16771,1411,29730,1107,1820,5370,29659,336,35029,865,25531,municipality,2020
635,3605953000,"North Hempstead town, Nassau County, New York",36059,LI,79546,83729,4183,185502,54700,11312,35083,202556,1952,237639,6424,128168,municipality,2020
636,3605956000,"Oyster Bay town, Nassau County, New York",36059,LI,100216,104915,4699,239583,46384,6650,31337,269995,1678,301332,6769,208514,municipality,2020
637,3606144919,"Manhattan borough, New York County, New York",36061,NYC,817782,913926,96144,1461740,219624,199592,402640,1291611,16112,1694251,62989,793294,municipality,2020
638,3607107003,"Blooming Grove town, Orange County, New York",36071,MHV,6253,6944,691,14050,401,1387,3913,14898,459,18811,670,11981,municipality,2020
639,3607115308,"Chester town, Orange County, New York",36071,MHV,4356,4590,234,9793,498,1058,2446,10200,122,12646,457,8065,municipality,2020
640,3607118300,"Cornwall town, Orange County, New York",36071,MHV,4923,5240,317,10058,408,414,1664,11220,116,12884,521,9761,municipality,2020
641,3607118916,"Crawford town, Orange County, New York",36071,MHV,3339,3549,210,7160,138,346,1370,7760,71,9130,358,6847,municipality,2020
642,3607119961,"Deerpark town, Orange County, New York",36071,MHV,2954,3319,365,6119,328,211,657,6852,67,7509,395,5851,municipality,2020
643,3607129553,"Goshen town, Orange County, New York",36071,MHV,4832,5226,394,11595,473,888,3133,11438,96,14571,377,9604,municipality,2020
644,3607130631,"Greenville town, Orange County, New York",36071,MHV,1613,1725,112,3621,54,144,626,4063,53,4689,160,3652,municipality,2020
645,3607131907,"Hamptonburgh town, Orange County, New York",36071,MHV,1778,1877,99,4300,203,175,797,4692,39,5489,189,4086,municipality,2020
646,3607134550,"Highlands town, Orange County, New York",36071,MHV,3156,3554,398,10256,598,1333,2066,10873,153,12939,554,8235,municipality,2020
647,3607147042,"Middletown city, Orange County, New York",36071,MHV,11011,11980,969,23028,1130,6304,13243,17102,349,30345,1083,8236,municipality,2020
648,3607147713,"Minisink town, Orange County, New York",36071,MHV,1579,1659,80,3532,45,127,618,4003,37,4621,137,3657,municipality,2020
649,3607147999,"Monroe town, Orange County, New York",36071,MHV,12853,13628,775,29432,1199,1588,5807,48534,8930,54341,1359,35458,municipality,2020
650,3607148153,"Montgomery town, Orange County, New York",36071,MHV,8367,8920,553,18134,389,1663,4320,19002,183,23322,970,15797,municipality,2020
651,3607148857,"Mount Hope town, Orange County, New York",36071,MHV,1869,2059,190,5301,298,756,1143,5394,75,6537,186,4079,municipality,2020
652,3607150034,"Newburgh city, Orange County, New York",36071,MHV,9771,11099,1328,20845,246,7545,15085,13771,261,28856,886,4833,municipality,2020
653,3607150045,"Newburgh town, Orange County, New York",36071,MHV,11745,12406,661,25742,929,4095,7066,24919,300,31985,1185,18410,municipality,2020
654,3607150848,"New Windsor town, Orange County, New York",36071,MHV,10500,11156,656,21835,1059,3969,7100,20705,239,27805,970,14468,municipality,2020
655,3607159388,"Port Jervis city, Orange County, New York",36071,MHV,3542,3992,450,6690,181,727,1311,7464,163,8775,550,5843,municipality,2020
656,3607175781,"Tuxedo town, Orange County, New York",36071,MHV,1441,1660,219,3164,191,182,466,3345,26,3811,115,2831,municipality,2020
657,3607177992,"Wallkill town, Orange County, New York",36071,MHV,11371,12047,676,24203,1289,5709,8492,21994,408,30486,1124,13464,municipality,2020
658,3607178366,"Warwick town, Orange County, New York",36071,MHV,12115,13315,1200,25808,622,1268,4429,27598,258,32027,1037,24413,municipality,2020
659,3607178839,"Wawayanda town, Orange County, New York",36071,MHV,2593,2758,165,5863,190,451,1335,6199,55,7534,231,5272,municipality,2020
660,3607182755,"Woodbury town, Orange County, New York",36071,MHV,3785,4176,391,8774,796,1001,2657,9540,410,12197,328,7005,municipality,2020
661,3607912529,"Carmel town, Putnam County, New York",36079,LHV,11897,12578,681,26674,698,752,5301,28275,199,33576,795,25831,municipality,2020
662,3607939331,"Kent town, Putnam County, New York",36079,LHV,4866,5429,563,10395,270,359,2818,10082,100,12900,390,8963,municipality,2020
663,3607956748,"Patterson town, Putnam County, New York",36079,LHV,3786,4101,315,9500,253,447,2557,8984,73,11541,339,7872,municipality,2020
664,3607957584,"Philipstown town, Putnam County, New York",36079,LHV,3847,4325,478,7888,208,150,916,8915,60,9831,410,8087,municipality,2020
665,3607960147,"Putnam Valley town, Putnam County, New York",36079,LHV,4237,4817,580,9354,251,292,1852,9910,86,11762,422,8859,municipality,2020
666,3607968924,"Southeast town, Putnam County, New York",36079,LHV,6696,7058,362,14459,466,425,4316,13742,135,18058,386,12330,municipality,2020
667,3608160323,"Queens borough, Queens County, New York",36081,NYC,847210,896333,49123,1949469,656583,381375,667861,1737603,66175,2405464,84112,549358,municipality,2020
668,3608570915,"Staten Island borough, Richmond County, New York",36085,NYC,173202,183692,10490,389393,58753,46835,96960,398787,3900,495747,11318,277981,municipality,2020
669,3608715968,"Clarkstown town, Rockland County, New York",36087,LHV,29489,30629,1140,68454,10152,8298,16275,70580,678,86855,2171,49281,municipality,2020
670,3608732765,"Haverstraw town, Rockland County, New York",36087,LHV,12646,13178,532,29629,1713,5434,18556,20531,303,39087,741,12340,municipality,2020
671,3608755211,"Orangetown town, Rockland County, New York",36087,LHV,17945,18986,1041,39240,3480,2577,6428,42227,311,48655,1397,34462,municipality,2020
672,3608760510,"Ramapo town, Rockland County, New York",36087,LHV,37722,39869,2147,90360,4563,16555,21984,126935,2485,148919,2995,100337,municipality,2020
673,3608771674,"Stony Point town, Rockland County, New York",36087,LHV,5146,5406,260,11833,505,911,3208,11605,100,14813,396,9693,municipality,2020
674,3601594,"Amagansett CDP, New York",36103,LI,770,1776,1006,1511,18,35,186,1638,24,1824,39,1522,municipality,2020
675,3602044,"Amityville village, New York",36103,LI,3846,4015,169,8105,163,876,1761,7739,72,9500,225,6403,municipality,2020
676,3602374,"Aquebogue CDP, New York",36103,LI,969,1164,195,2079,26,52,476,2071,8,2547,66,1919,municipality,2020
677,3602737,"Asharoken village, New York",36103,LI,231,296,65,512,6,2,31,561,10,592,11,532,municipality,2020
678,3603408,"Babylon village, New York",36103,LI,4544,4732,188,9741,294,199,1067,11121,59,12188,348,10221,municipality,2020
679,3604055,"Baiting Hollow CDP, New York",36103,LI,1081,1656,575,2283,21,67,309,2454,18,2763,58,2290,municipality,2020
680,3604913,"Bayport CDP, New York",36103,LI,3245,3506,261,6846,142,161,754,7855,40,8609,211,7301,municipality,2020
681,3604935,"Bay Shore CDP, New York",36103,LI,9667,10126,459,22561,1236,5044,11127,18117,382,29244,795,10660,municipality,2020
682,3605039,"Baywood CDP, New York",36103,LI,2210,2266,56,6060,301,1019,3470,4256,111,7726,264,2561,municipality,2020
683,3605672,"Belle Terre village, New York",36103,LI,287,312,25,660,42,8,54,754,5,808,27,672,municipality,2020
684,3605771,"Bellport village, New York",36103,LI,938,1170,232,1840,34,46,118,2085,9,2203,72,1924,municipality,2020
685,3607069,"Blue Point CDP, New York",36103,LI,2029,2132,103,4180,87,42,287,4869,26,5156,115,4599,municipality,2020
686,3607157,"Bohemia CDP, New York",36103,LI,3581,3720,139,7907,349,170,1040,8812,17,9852,202,8074,municipality,2020
687,3608026,"Brentwood CDP, New York",36103,LI,13658,14127,469,46299,1134,6766,47072,15315,804,62387,795,5816,municipality,2020
688,3608136,"Bridgehampton CDP, New York",36103,LI,1136,2632,1496,2356,71,199,417,2536,16,2953,90,2160,municipality,2020
689,3608323,"Brightwaters village, New York",36103,LI,1135,1160,25,2451,46,82,250,2931,3,3181,82,2718,municipality,2020
690,3609000,"Brookhaven CDP, New York",36103,LI,1097,1177,80,2754,34,190,303,3027,23,3330,94,2686,municipality,2020
691,3611781,"Calverton CDP, New York",36103,LI,2779,3016,237,4986,47,414,1095,4839,34,5934,141,4203,municipality,2020
692,3613376,"Centereach CDP, New York",36103,LI,10008,10405,397,24667,2658,964,5147,25833,177,30980,859,21175,municipality,2020
693,3613420,"Center Moriches CDP, New York",36103,LI,2770,2960,190,6249,109,243,1129,6917,30,8046,227,6308,municipality,2020
694,3613442,"Centerport CDP, New York",36103,LI,2171,2272,101,4677,108,20,306,5516,38,5822,169,5181,municipality,2020
695,3613552,"Central Islip CDP, New York",36103,LI,9870,10344,474,27835,1085,7005,21856,14858,573,36714,781,5414,municipality,2020
696,3616958,"Cold Spring Harbor CDP, New York",36103,LI,975,1020,45,2286,119,10,203,2861,13,3064,98,2621,municipality,2020
697,3617530,"Commack CDP, New York",36103,LI,12009,12312,303,28798,2536,632,2914,33622,221,36536,765,29468,municipality,2020
698,3618146,"Copiague CDP, New York",36103,LI,7684,8024,340,18791,524,1836,9634,13795,205,23429,487,10743,municipality,2020
699,3618157,"Coram CDP, New York",36103,LI,15234,16060,826,32506,2197,4703,7454,32766,308,40220,1395,24163,municipality,2020
700,3619466,"Cutchogue CDP, New York",36103,LI,1400,2121,721,2910,28,36,417,3020,12,3437,58,2886,municipality,2020
701,3619972,"Deer Park CDP, New York",36103,LI,9510,9839,329,22826,3322,3982,5206,23631,341,28837,786,15200,municipality,2020
702,3620379,"Dering Harbor village, New York",36103,LI,17,34,17,39,4,0,16,34,1,50,5,24,municipality,2020
703,3620687,"Dix Hills CDP, New York",36103,LI,8016,8315,299,20346,4397,1410,2224,23956,272,26180,778,17099,municipality,2020
704,3621985,"East Farmingdale CDP, New York",36103,LI,2177,2275,98,5376,528,785,1706,4911,53,6617,161,3384,municipality,2020
705,3622183,"East Hampton village, New York",36103,LI,668,1774,1106,1293,24,24,177,1340,7,1517,32,1253,municipality,2020
706,3622200,"East Hampton North CDP, New York",36103,LI,1889,2856,967,4217,75,219,2396,2981,46,5377,117,2524,municipality,2020
707,3622315,"East Islip CDP, New York",36103,LI,4769,4918,149,11081,302,209,1454,12477,71,13931,328,11567,municipality,2020
708,3622447,"East Marion CDP, New York",36103,LI,494,946,452,927,11,11,109,939,9,1048,27,881,municipality,2020
709,3622546,"East Moriches CDP, New York",36103,LI,2120,2349,229,4713,84,112,571,5375,38,5946,140,5001,municipality,2020
710,3622612,"East Northport CDP, New York",36103,LI,6996,7246,250,15945,591,205,2120,17928,93,20048,500,16539,municipality,2020
711,3622733,"East Patchogue CDP, New York",36103,LI,8221,8612,391,17575,522,982,4975,16605,144,21580,660,14297,municipality,2020
712,3622810,"Eastport CDP, New York",36103,LI,907,1015,108,1893,19,32,300,1919,14,2219,68,1786,municipality,2020
713,3622832,"East Quogue CDP, New York",36103,LI,2152,3104,952,4420,77,36,1029,4528,27,5557,120,4268,municipality,2020
714,3622980,"East Shoreham CDP, New York",36103,LI,2181,2248,67,5307,183,121,647,6194,38,6841,232,5620,municipality,2020
715,3623316,"Eatons Neck CDP, New York",36103,LI,507,570,63,1110,22,5,60,1274,5,1334,25,1217,municipality,2020
716,3624405,"Elwood CDP, New York",36103,LI,3730,3846,116,9115,941,535,1387,10039,59,11426,314,8190,municipality,2020
717,3625417,"Farmingville CDP, New York",36103,LI,4706,4845,139,11792,709,510,2659,12324,113,14983,472,10520,municipality,2020
718,3625839,"Fire Island CDP, New York",36103,LI,393,3357,2964,668,17,29,99,678,19,777,28,585,municipality,2020
719,3625923,"Fishers Island CDP, New York",36103,LI,180,609,429,352,11,3,32,392,4,424,22,352,municipality,2020
720,3626121,"Flanders CDP, New York",36103,LI,1492,1714,222,3810,37,421,2764,2334,44,5098,125,1707,municipality,2020
721,3626946,"Fort Salonga CDP, New York",36103,LI,3299,3430,131,7805,227,75,619,9033,31,9652,250,8450,municipality,2020
722,3628997,"Gilgo-Oak Beach-Captree CDP, New York",36103,LI,224,405,181,438,20,7,26,475,2,501,5,441,municipality,2020
723,3629509,"Gordon Heights CDP, New York",36103,LI,1059,1131,72,2932,91,1478,1479,2502,101,3981,183,649,municipality,2020
724,3630235,"Great River CDP, New York",36103,LI,798,842,44,1691,36,29,155,1850,1,2005,32,1752,municipality,2020
725,3630543,"Greenlawn CDP, New York",36103,LI,4524,4669,145,10677,773,1660,2420,11241,92,13661,387,8329,municipality,2020
726,3630576,"Greenport village, New York",36103,LI,950,1277,327,1998,25,197,957,1626,20,2583,84,1300,municipality,2020
727,3630581,"Greenport West CDP, New York",36103,LI,1056,1658,602,1988,29,85,388,1894,11,2282,40,1729,municipality,2020
728,3631445,"Halesite CDP, New York",36103,LI,1034,1099,65,2097,60,41,176,2351,18,2527,63,2169,municipality,2020
729,3631896,"Hampton Bays CDP, New York",36103,LI,5669,7879,2210,12251,177,167,5715,9513,136,15228,274,8759,municipality,2020
730,3632732,"Hauppauge CDP, New York",36103,LI,7180,7384,204,16164,1481,503,2080,18003,111,20083,468,15440,municipality,2020
731,3632963,"Head of the Harbor village, New York",36103,LI,475,537,62,1235,59,4,177,1343,12,1520,56,1212,municipality,2020
732,3635056,"Holbrook CDP, New York",36103,LI,9439,9714,275,21274,1194,701,3166,23321,156,26487,547,20723,municipality,2020
733,3635254,"Holtsville CDP, New York",36103,LI,6448,6646,198,15190,1040,455,2728,16209,105,18937,479,14130,municipality,2020
734,3636233,"Huntington CDP, New York",36103,LI,7920,8341,421,16354,568,368,1458,18187,103,19645,536,16612,municipality,2020
735,3637022,"Huntington Bay village, New York",36103,LI,552,593,41,1249,29,5,56,1390,16,1446,39,1301,municipality,2020
736,3637044,"Huntington Station CDP, New York",36103,LI,10517,10943,426,26642,1588,3012,15793,19085,289,34878,808,13388,municipality,2020
737,3637840,"Islandia village, New York",36103,LI,1044,1087,43,2981,219,437,1135,2432,33,3567,92,1651,municipality,2020
738,3637869,"Islip CDP, New York",36103,LI,6407,6605,198,14701,635,889,3574,14844,144,18418,473,12703,municipality,2020
739,3638022,"Islip Terrace CDP, New York",36103,LI,1698,1774,76,4205,147,146,836,4487,48,5323,123,4023,municipality,2020
740,3638253,"Jamesport CDP, New York",36103,LI,689,1126,437,1384,7,22,177,1432,1,1609,21,1381,municipality,2020
741,3639672,"Kings Park CDP, New York",36103,LI,6311,6564,253,13924,554,179,1414,15671,74,17085,365,14499,municipality,2020
742,3640530,"Lake Grove village, New York",36103,LI,3910,4078,168,9067,920,277,1252,9820,36,11072,288,8299,municipality,2020
743,3640838,"Lake Ronkonkoma CDP, New York",36103,LI,6645,7223,578,14952,1086,687,2588,16031,161,18619,537,13560,municipality,2020
744,3641465,"Laurel CDP, New York",36103,LI,550,800,250,1225,15,6,249,1246,14,1495,29,1182,municipality,2020
745,3642554,"Lindenhurst village, New York",36103,LI,9260,9712,452,21992,729,629,4458,22690,147,27148,637,20548,municipality,2020
746,3643005,"Lloyd Harbor village, New York",36103,LI,1150,1246,96,2700,136,9,206,3365,17,3571,103,3100,municipality,2020
