tract,PUMA,NTA,NTA_name,Subbor_name,Subbor
36047041402,3604016,BK25,Homecrest,BK Southern,36047S
36047041600,3604016,BK25,Homecrest,BK Southern,36047S
36047041800,3604016,BK25,Homecrest,BK Southern,36047S
36047042000,3604016,BK25,Homecrest,BK Southern,36047S
36047042200,3604016,BK25,Homecrest,BK Southern,36047S
36047055400,3604016,BK25,Homecrest,BK Southern,36047S
36047055600,3604016,BK25,Homecrest,BK Southern,36047S
36047058200,3604016,BK25,Homecrest,BK Southern,36047S
36047058400,3604016,BK25,Homecrest,BK Southern,36047S
36047058800,3604016,BK25,Homecrest,BK Southern,36047S
36047048400,3604014,BK41,Kensington-Ocean Parkway,BK Southern,36047S
36047048600,3604014,BK41,Kensington-Ocean Parkway,BK Southern,36047S
36047048800,3604014,BK41,Kensington-Ocean Parkway,BK Southern,36047S
36047049000,3604014,BK41,Kensington-Ocean Parkway,BK Southern,36047S
36047049200,3604014,BK41,Kensington-Ocean Parkway,BK Southern,36047S
36047049400,3604014,BK41,Kensington-Ocean Parkway,BK Southern,36047S
36047049600,3604014,BK41,Kensington-Ocean Parkway,BK Southern,36047S
36047049800,3604014,BK41,Kensington-Ocean Parkway,BK Southern,36047S
36047054800,3604016,BK44,Madison,BK Southern,36047S
36047055000,3604016,BK44,Madison,BK Southern,36047S
36047055200,3604016,BK44,Madison,BK Southern,36047S
36047055800,3604016,BK44,Madison,BK Southern,36047S
36047056000,3604016,BK44,Madison,BK Southern,36047S
36047056200,3604016,BK44,Madison,BK Southern,36047S
36047056400,3604016,BK44,Madison,BK Southern,36047S
36047056600,3604016,BK44,Madison,BK Southern,36047S
36047056800,3604016,BK44,Madison,BK Southern,36047S
36047057400,3604016,BK44,Madison,BK Southern,36047S
36047057600,3604016,BK44,Madison,BK Southern,36047S
36047057800,3604016,BK44,Madison,BK Southern,36047S
36047058000,3604016,BK44,Madison,BK Southern,36047S
36047063800,3604016,BK44,Madison,BK Southern,36047S
36047064200,3604016,BK44,Madison,BK Southern,36047S
36047045600,3604015,BK43,Midwood,BK Southern,36047S
36047045800,3604015,BK43,Midwood,BK Southern,36047S
36047053000,3604015,BK43,Midwood,BK Southern,36047S
36047053200,3604015,BK43,Midwood,BK Southern,36047S
36047053400,3604015,BK43,Midwood,BK Southern,36047S
36047053800,3604015,BK43,Midwood,BK Southern,36047S
36047054200,3604015,BK43,Midwood,BK Southern,36047S
36047054400,3604015,BK43,Midwood,BK Southern,36047S
36047054600,3604015,BK43,Midwood,BK Southern,36047S
36047074800,3604015,BK43,Midwood,BK Southern,36047S
36047075000,3604015,BK43,Midwood,BK Southern,36047S
36047075200,3604015,BK43,Midwood,BK Southern,36047S
36047075400,3604015,BK43,Midwood,BK Southern,36047S
36047075600,3604015,BK43,Midwood,BK Southern,36047S
36047075800,3604015,BK43,Midwood,BK Southern,36047S
36047076000,3604015,BK43,Midwood,BK Southern,36047S
36047076200,3604015,BK43,Midwood,BK Southern,36047S
36047076800,3604015,BK43,Midwood,BK Southern,36047S
36047051300,3604001,BK73,North Side-South Side,BK North,36047N
36047051500,3604001,BK73,North Side-South Side,BK North,36047N
36047051700,3604001,BK73,North Side-South Side,BK North,36047N
36047051900,3604001,BK73,North Side-South Side,BK North,36047N
36047052300,3604001,BK73,North Side-South Side,BK North,36047N
36047052500,3604001,BK73,North Side-South Side,BK North,36047N
36047052700,3604001,BK73,North Side-South Side,BK North,36047N
36047054700,3604001,BK73,North Side-South Side,BK North,36047N
36047054900,3604001,BK73,North Side-South Side,BK North,36047N
36047055100,3604001,BK73,North Side-South Side,BK North,36047N
36047055300,3604001,BK73,North Side-South Side,BK North,36047N
36047055500,3604001,BK73,North Side-South Side,BK North,36047N
36047055700,3604001,BK73,North Side-South Side,BK North,36047N
36047030100,3604007,BK79,Ocean Hill,BK East,36047E
36047030300,3604007,BK79,Ocean Hill,BK East,36047E
36047036100,3604007,BK79,Ocean Hill,BK East,36047E
36047036300,3604007,BK79,Ocean Hill,BK East,36047E
36047036501,3604007,BK79,Ocean Hill,BK East,36047E
36047036502,3604007,BK79,Ocean Hill,BK East,36047E
36047036700,3604007,BK79,Ocean Hill,BK East,36047E
36047036900,3604007,BK79,Ocean Hill,BK East,36047E
36047037100,3604007,BK79,Ocean Hill,BK East,36047E
36047037300,3604007,BK79,Ocean Hill,BK East,36047E
36047043800,3604014,BK46,Ocean Parkway South,BK Southern,36047S
36047044000,3604014,BK46,Ocean Parkway South,BK Southern,36047S
36047044200,3604014,BK46,Ocean Parkway South,BK Southern,36047S
36047044400,3604014,BK46,Ocean Parkway South,BK Southern,36047S
36047044800,3604014,BK46,Ocean Parkway South,BK Southern,36047S
36047045000,3604014,BK46,Ocean Parkway South,BK Southern,36047S
36047045200,3604014,BK46,Ocean Parkway South,BK Southern,36047S
36047045400,3604014,BK46,Ocean Parkway South,BK Southern,36047S
36047046202,3604014,BK46,Ocean Parkway South,BK Southern,36047S
36047011700,3604005,BK37,Park Slope-Gowanus,BK West,36047W
36047011900,3604005,BK37,Park Slope-Gowanus,BK West,36047W
36047012100,3604005,BK37,Park Slope-Gowanus,BK West,36047W
36047012901,3604005,BK37,Park Slope-Gowanus,BK West,36047W
36047012902,3604005,BK37,Park Slope-Gowanus,BK West,36047W
36047013100,3604005,BK37,Park Slope-Gowanus,BK West,36047W
36047013300,3604005,BK37,Park Slope-Gowanus,BK West,36047W
36047013500,3604005,BK37,Park Slope-Gowanus,BK West,36047W
36047013700,3604005,BK37,Park Slope-Gowanus,BK West,36047W
36047013900,3604005,BK37,Park Slope-Gowanus,BK West,36047W
36047014100,3604005,BK37,Park Slope-Gowanus,BK West,36047W
36047014300,3604005,BK37,Park Slope-Gowanus,BK West,36047W
36047014900,3604005,BK37,Park Slope-Gowanus,BK West,36047W
36047015100,3604005,BK37,Park Slope-Gowanus,BK West,36047W
36047015300,3604005,BK37,Park Slope-Gowanus,BK West,36047W
36047015500,3604005,BK37,Park Slope-Gowanus,BK West,36047W
36047015700,3604005,BK37,Park Slope-Gowanus,BK West,36047W
36047015900,3604005,BK37,Park Slope-Gowanus,BK West,36047W
36047016500,3604005,BK37,Park Slope-Gowanus,BK West,36047W
36047016700,3604005,BK37,Park Slope-Gowanus,BK West,36047W
36047015400,3604013,BK99,park-cemetery-etc-Brooklyn,BK Southern,36047S
36047017500,3604012,BK99,park-cemetery-etc-Brooklyn,BK West,36047W
36047017700,3604005,BK99,park-cemetery-etc-Brooklyn,BK West,36047W
36047040700,3604002,BK99,park-cemetery-etc-Brooklyn,BK North,36047N
36047054300,3604004,BK99,park-cemetery-etc-Brooklyn,BK West,36047W
36047066600,3604009,BK99,park-cemetery-etc-Brooklyn,BK Central,36047C
36047070202,3604009,BK99,park-cemetery-etc-Brooklyn,BK Central,36047C
36047070203,3604009,BK99,park-cemetery-etc-Brooklyn,BK Central,36047C
36047085200,3604010,BK99,park-cemetery-etc-Brooklyn,BK Central,36047C
36047118000,3604008,BK99,park-cemetery-etc-Brooklyn,BK East,36047E
36047990100,3604018,BK99,park-cemetery-etc-Brooklyn,BK Southern,36047S
36047016100,3604006,BK64,Prospect Heights,BK Central,36047C
36047016300,3604006,BK64,Prospect Heights,BK Central,36047C
36047020300,3604006,BK64,Prospect Heights,BK Central,36047C
36047020500,3604006,BK64,Prospect Heights,BK Central,36047C
36047020700,3604006,BK64,Prospect Heights,BK Central,36047C
36047021500,3604006,BK64,Prospect Heights,BK Central,36047C
36047032700,3604011,BK60,Prospect Lefferts Gardens-Wingate,BK Central,36047C
36047032900,3604011,BK60,Prospect Lefferts Gardens-Wingate,BK Central,36047C
36047079601,3604011,BK60,Prospect Lefferts Gardens-Wingate,BK Central,36047C
36047079602,3604011,BK60,Prospect Lefferts Gardens-Wingate,BK Central,36047C
36047079801,3604011,BK60,Prospect Lefferts Gardens-Wingate,BK Central,36047C
36047079802,3604011,BK60,Prospect Lefferts Gardens-Wingate,BK Central,36047C
36047080000,3604011,BK60,Prospect Lefferts Gardens-Wingate,BK Central,36047C
36047080200,3604011,BK60,Prospect Lefferts Gardens-Wingate,BK Central,36047C
36047080400,3604011,BK60,Prospect Lefferts Gardens-Wingate,BK Central,36047C
36047080600,3604011,BK60,Prospect Lefferts Gardens-Wingate,BK Central,36047C
36047080800,3604011,BK60,Prospect Lefferts Gardens-Wingate,BK Central,36047C
36047081000,3604011,BK60,Prospect Lefferts Gardens-Wingate,BK Central,36047C
36047082000,3604011,BK60,Prospect Lefferts Gardens-Wingate,BK Central,36047C
36047082200,3604011,BK60,Prospect Lefferts Gardens-Wingate,BK Central,36047C
36047087401,3604011,BK60,Prospect Lefferts Gardens-Wingate,BK Central,36047C
36047087600,3604011,BK60,Prospect Lefferts Gardens-Wingate,BK Central,36047C
36047087800,3604011,BK60,Prospect Lefferts Gardens-Wingate,BK Central,36047C
36047088000,3604011,BK60,Prospect Lefferts Gardens-Wingate,BK Central,36047C
36047084600,3604010,BK96,Rugby-Remsen Village,BK Central,36047C
36047084800,3604010,BK96,Rugby-Remsen Village,BK Central,36047C
36047086200,3604010,BK96,Rugby-Remsen Village,BK Central,36047C
36047086400,3604010,BK96,Rugby-Remsen Village,BK Central,36047C
36047086600,3604010,BK96,Rugby-Remsen Village,BK Central,36047C
36047086800,3604010,BK96,Rugby-Remsen Village,BK Central,36047C
36047088200,3604010,BK96,Rugby-Remsen Village,BK Central,36047C
36047088400,3604010,BK96,Rugby-Remsen Village,BK Central,36047C
36047088600,3604010,BK96,Rugby-Remsen Village,BK Central,36047C
36047088800,3604010,BK96,Rugby-Remsen Village,BK Central,36047C
36047089000,3604010,BK96,Rugby-Remsen Village,BK Central,36047C
36047092800,3604010,BK96,Rugby-Remsen Village,BK Central,36047C
36047093000,3604010,BK96,Rugby-Remsen Village,BK Central,36047C
36047093400,3604010,BK96,Rugby-Remsen Village,BK Central,36047C
36047093600,3604010,BK96,Rugby-Remsen Village,BK Central,36047C
36047093800,3604010,BK96,Rugby-Remsen Village,BK Central,36047C
36047094600,3604010,BK96,Rugby-Remsen Village,BK Central,36047C
36047032600,3604018,BK21,Seagate-Coney Island,BK Southern,36047S
36047032800,3604018,BK21,Seagate-Coney Island,BK Southern,36047S
36047033000,3604018,BK21,Seagate-Coney Island,BK Southern,36047S
36047033600,3604018,BK21,Seagate-Coney Island,BK Southern,36047S
36047034000,3604018,BK21,Seagate-Coney Island,BK Southern,36047S
36047034200,3604018,BK21,Seagate-Coney Island,BK Southern,36047S
36047034800,3604018,BK21,Seagate-Coney Island,BK Southern,36047S
36047035200,3604018,BK21,Seagate-Coney Island,BK Southern,36047S
36047057000,3604016,BK17,Sheepshead Bay-Gerritsen Beach-Manhattan Beach,BK Southern,36047S
36047057200,3604016,BK17,Sheepshead Bay-Gerritsen Beach-Manhattan Beach,BK Southern,36047S
36047058600,3604016,BK17,Sheepshead Bay-Gerritsen Beach-Manhattan Beach,BK Southern,36047S
36047059000,3604016,BK17,Sheepshead Bay-Gerritsen Beach-Manhattan Beach,BK Southern,36047S
36047059200,3604016,BK17,Sheepshead Bay-Gerritsen Beach-Manhattan Beach,BK Southern,36047S
36047059401,3604016,BK17,Sheepshead Bay-Gerritsen Beach-Manhattan Beach,BK Southern,36047S
36047059402,3604016,BK17,Sheepshead Bay-Gerritsen Beach-Manhattan Beach,BK Southern,36047S
36047059600,3604016,BK17,Sheepshead Bay-Gerritsen Beach-Manhattan Beach,BK Southern,36047S
36047059800,3604016,BK17,Sheepshead Bay-Gerritsen Beach-Manhattan Beach,BK Southern,36047S
36047060000,3604016,BK17,Sheepshead Bay-Gerritsen Beach-Manhattan Beach,BK Southern,36047S
36047060600,3604016,BK17,Sheepshead Bay-Gerritsen Beach-Manhattan Beach,BK Southern,36047S
36047060800,3604016,BK17,Sheepshead Bay-Gerritsen Beach-Manhattan Beach,BK Southern,36047S
36047061200,3604016,BK17,Sheepshead Bay-Gerritsen Beach-Manhattan Beach,BK Southern,36047S
36047061600,3604016,BK17,Sheepshead Bay-Gerritsen Beach-Manhattan Beach,BK Southern,36047S
36047062000,3604016,BK17,Sheepshead Bay-Gerritsen Beach-Manhattan Beach,BK Southern,36047S
36047062200,3604016,BK17,Sheepshead Bay-Gerritsen Beach-Manhattan Beach,BK Southern,36047S
36047062600,3604016,BK17,Sheepshead Bay-Gerritsen Beach-Manhattan Beach,BK Southern,36047S
36047062800,3604016,BK17,Sheepshead Bay-Gerritsen Beach-Manhattan Beach,BK Southern,36047S
36047063200,3604016,BK17,Sheepshead Bay-Gerritsen Beach-Manhattan Beach,BK Southern,36047S
36047105801,3604008,BK93,Starrett City,BK East,36047E
36047105804,3604008,BK93,Starrett City,BK East,36047E
36047027300,3604003,BK35,Stuyvesant Heights,BK North,36047N
36047027500,3604003,BK35,Stuyvesant Heights,BK North,36047N
36047027700,3604003,BK35,Stuyvesant Heights,BK North,36047N
36047027900,3604003,BK35,Stuyvesant Heights,BK North,36047N
36047028100,3604003,BK35,Stuyvesant Heights,BK North,36047N
36047028300,3604003,BK35,Stuyvesant Heights,BK North,36047N
36047028502,3604003,BK35,Stuyvesant Heights,BK North,36047N
36047028700,3604003,BK35,Stuyvesant Heights,BK North,36047N
36047028900,3604003,BK35,Stuyvesant Heights,BK North,36047N
36047029100,3604003,BK35,Stuyvesant Heights,BK North,36047N
36047029300,3604003,BK35,Stuyvesant Heights,BK North,36047N
36047029500,3604003,BK35,Stuyvesant Heights,BK North,36047N
36047037500,3604003,BK35,Stuyvesant Heights,BK North,36047N
36047037700,3604003,BK35,Stuyvesant Heights,BK North,36047N
36047037900,3604003,BK35,Stuyvesant Heights,BK North,36047N
36047038300,3604003,BK35,Stuyvesant Heights,BK North,36047N
36047038500,3604003,BK35,Stuyvesant Heights,BK North,36047N
36047038700,3604003,BK35,Stuyvesant Heights,BK North,36047N
36047008600,3604012,BK34,Sunset Park East,BK West,36047W
36047008800,3604012,BK34,Sunset Park East,BK West,36047W
36047009000,3604012,BK34,Sunset Park East,BK West,36047W
36047009200,3604012,BK34,Sunset Park East,BK West,36047W
36047009400,3604012,BK34,Sunset Park East,BK West,36047W
36047009600,3604012,BK34,Sunset Park East,BK West,36047W
36047009800,3604012,BK34,Sunset Park East,BK West,36047W
36047010000,3604012,BK34,Sunset Park East,BK West,36047W
36047010200,3604012,BK34,Sunset Park East,BK West,36047W
36047010400,3604012,BK34,Sunset Park East,BK West,36047W
36047010600,3604012,BK34,Sunset Park East,BK West,36047W
36047010800,3604012,BK34,Sunset Park East,BK West,36047W
36047011000,3604012,BK34,Sunset Park East,BK West,36047W
36047011200,3604012,BK34,Sunset Park East,BK West,36047W
36047011800,3604012,BK34,Sunset Park East,BK West,36047W
36047012000,3604012,BK34,Sunset Park East,BK West,36047W
36047000200,3604012,BK32,Sunset Park West,BK West,36047W
36047001800,3604012,BK32,Sunset Park West,BK West,36047W
36047002000,3604012,BK32,Sunset Park West,BK West,36047W
36047002200,3604012,BK32,Sunset Park West,BK West,36047W
36047007200,3604012,BK32,Sunset Park West,BK West,36047W
36047007400,3604012,BK32,Sunset Park West,BK West,36047W
36047007600,3604012,BK32,Sunset Park West,BK West,36047W
36047007800,3604012,BK32,Sunset Park West,BK West,36047W
36047008000,3604012,BK32,Sunset Park West,BK West,36047W
36047008200,3604012,BK32,Sunset Park West,BK West,36047W
36047008400,3604012,BK32,Sunset Park West,BK West,36047W
36047010100,3604012,BK32,Sunset Park West,BK West,36047W
36047012200,3604012,BK32,Sunset Park West,BK West,36047W
36047014500,3604012,BK32,Sunset Park West,BK West,36047W
36047014700,3604012,BK32,Sunset Park West,BK West,36047W
36047035000,3604018,BK23,West Brighton,BK Southern,36047S
36047035400,3604018,BK23,West Brighton,BK Southern,36047S
36047035601,3604018,BK23,West Brighton,BK Southern,36047S
36047035602,3604018,BK23,West Brighton,BK Southern,36047S
36047050900,3604001,BK72,Williamsburg,BK North,36047N
36047052900,3604001,BK72,Williamsburg,BK North,36047N
36047053300,3604001,BK72,Williamsburg,BK North,36047N
36047053500,3604001,BK72,Williamsburg,BK North,36047N
36047053700,3604001,BK72,Williamsburg,BK North,36047N
36047053900,3604001,BK72,Williamsburg,BK North,36047N
36047054500,3604001,BK72,Williamsburg,BK North,36047N
36047016900,3604012,BK40,Windsor Terrace,BK West,36047W
36047017100,3604012,BK40,Windsor Terrace,BK West,36047W
36047050000,3604012,BK40,Windsor Terrace,BK West,36047W
36047050202,3604012,BK40,Windsor Terrace,BK West,36047W
36047050400,3604012,BK40,Windsor Terrace,BK West,36047W
36047150200,3604012,BK40,Windsor Terrace,BK West,36047W
36061000700,3603810,MN25,Battery Park City-Lower Manhattan,MN Lower,36061L
36061000900,3603810,MN25,Battery Park City-Lower Manhattan,MN Lower,36061L
36061001300,3603810,MN25,Battery Park City-Lower Manhattan,MN Lower,36061L
36061001501,3603810,MN25,Battery Park City-Lower Manhattan,MN Lower,36061L
36061001502,3603810,MN25,Battery Park City-Lower Manhattan,MN Lower,36061L
36061031703,3603810,MN25,Battery Park City-Lower Manhattan,MN Lower,36061L
36061031704,3603810,MN25,Battery Park City-Lower Manhattan,MN Lower,36061L
36061020600,3603803,MN03,Central Harlem North-Polo Grounds,MN Upper,36061U
36061020800,3603803,MN03,Central Harlem North-Polo Grounds,MN Upper,36061U
36061021200,3603803,MN03,Central Harlem North-Polo Grounds,MN Upper,36061U
36061021400,3603803,MN03,Central Harlem North-Polo Grounds,MN Upper,36061U
36061021500,3603803,MN03,Central Harlem North-Polo Grounds,MN Upper,36061U
36061022102,3603803,MN03,Central Harlem North-Polo Grounds,MN Upper,36061U
36061022400,3603803,MN03,Central Harlem North-Polo Grounds,MN Upper,36061U
36061022600,3603803,MN03,Central Harlem North-Polo Grounds,MN Upper,36061U
36061022800,3603803,MN03,Central Harlem North-Polo Grounds,MN Upper,36061U
36061023000,3603803,MN03,Central Harlem North-Polo Grounds,MN Upper,36061U
36061023200,3603803,MN03,Central Harlem North-Polo Grounds,MN Upper,36061U
36061023400,3603803,MN03,Central Harlem North-Polo Grounds,MN Upper,36061U
36061023502,3603803,MN03,Central Harlem North-Polo Grounds,MN Upper,36061U
36061023600,3603803,MN03,Central Harlem North-Polo Grounds,MN Upper,36061U
36061024302,3603803,MN03,Central Harlem North-Polo Grounds,MN Upper,36061U
36061025900,3603803,MN03,Central Harlem North-Polo Grounds,MN Upper,36061U
36061018600,3603803,MN11,Central Harlem South,MN Upper,36061U
36061019000,3603803,MN11,Central Harlem South,MN Upper,36061U
36061019702,3603803,MN11,Central Harlem South,MN Upper,36061U
36061020000,3603803,MN11,Central Harlem South,MN Upper,36061U
36061020102,3603803,MN11,Central Harlem South,MN Upper,36061U
36061021600,3603803,MN11,Central Harlem South,MN Upper,36061U
36061021800,3603803,MN11,Central Harlem South,MN Upper,36061U
36061022000,3603803,MN11,Central Harlem South,MN Upper,36061U
36061022200,3603803,MN11,Central Harlem South,MN Upper,36061U
36061025700,3603803,MN11,Central Harlem South,MN Upper,36061U
36061000800,3603809,MN27,Chinatown,MN Lower,36061L
36061001600,3603809,MN27,Chinatown,MN Lower,36061L
36061001800,3603809,MN27,Chinatown,MN Lower,36061L
36061002500,3603809,MN27,Chinatown,MN Lower,36061L
36061002700,3603809,MN27,Chinatown,MN Lower,36061L
36061002900,3603809,MN27,Chinatown,MN Lower,36061L
36061003001,3603809,MN27,Chinatown,MN Lower,36061L
36061003601,3603809,MN27,Chinatown,MN Lower,36061L
36061011500,3603807,MN15,Clinton,MN West Side and Midtown,36061WM
36061012100,3603807,MN15,Clinton,MN West Side and Midtown,36061WM
36061012700,3603807,MN15,Clinton,MN West Side and Midtown,36061WM
36061012900,3603807,MN15,Clinton,MN West Side and Midtown,36061WM
36061013300,3603807,MN15,Clinton,MN West Side and Midtown,36061WM
36061013500,3603807,MN15,Clinton,MN West Side and Midtown,36061WM
36061013900,3603807,MN15,Clinton,MN West Side and Midtown,36061WM
36061017800,3603804,MN34,East Harlem North,MN Upper,36061U
36061018000,3603804,MN34,East Harlem North,MN Upper,36061U
36061018200,3603804,MN34,East Harlem North,MN Upper,36061U
36061018400,3603804,MN34,East Harlem North,MN Upper,36061U
36061018800,3603804,MN34,East Harlem North,MN Upper,36061U
36061019200,3603804,MN34,East Harlem North,MN Upper,36061U
36061019400,3603804,MN34,East Harlem North,MN Upper,36061U
36061019600,3603804,MN34,East Harlem North,MN Upper,36061U
36061019800,3603804,MN34,East Harlem North,MN Upper,36061U
36061021000,3603804,MN34,East Harlem North,MN Upper,36061U
36061024200,3603804,MN34,East Harlem North,MN Upper,36061U
36061015602,3603804,MN33,East Harlem South,MN Upper,36061U
36061015802,3603804,MN33,East Harlem South,MN Upper,36061U
36061016002,3603804,MN33,East Harlem South,MN Upper,36061U
36061016200,3603804,MN33,East Harlem South,MN Upper,36061U
36061016400,3603804,MN33,East Harlem South,MN Upper,36061U
36061016600,3603804,MN33,East Harlem South,MN Upper,36061U
36061016800,3603804,MN33,East Harlem South,MN Upper,36061U
36061017000,3603804,MN33,East Harlem South,MN Upper,36061U
36061017200,3603804,MN33,East Harlem South,MN Upper,36061U
36061017401,3603804,MN33,East Harlem South,MN Upper,36061U
36061017402,3603804,MN33,East Harlem South,MN Upper,36061U
36061003002,3603809,MN22,East Village,MN Lower,36061L
36061003200,3603809,MN22,East Village,MN Lower,36061L
36061003400,3603809,MN22,East Village,MN Lower,36061L
36061003602,3603809,MN22,East Village,MN Lower,36061L
36061003800,3603809,MN22,East Village,MN Lower,36061L
36061004000,3603809,MN22,East Village,MN Lower,36061L
36061004200,3603809,MN22,East Village,MN Lower,36061L
36061004800,3603808,MN21,Gramercy,MN East Side,36061E
36061005000,3603808,MN21,Gramercy,MN East Side,36061E
36061006400,3603808,MN21,Gramercy,MN East Side,36061E
36061006800,3603808,MN21,Gramercy,MN East Side,36061E
36061022500,3603802,MN04,Hamilton Heights,MN Upper,36061U
36061022700,3603802,MN04,Hamilton Heights,MN Upper,36061U
36061022900,3603802,MN04,Hamilton Heights,MN Upper,36061U
36061023100,3603802,MN04,Hamilton Heights,MN Upper,36061U
36061023300,3603802,MN04,Hamilton Heights,MN Upper,36061U
36061023501,3603802,MN04,Hamilton Heights,MN Upper,36061U
36061023700,3603802,MN04,Hamilton Heights,MN Upper,36061U
36061005200,3603807,MN13,Hudson Yards-Chelsea-Flat Iron-Union Square,MN West Side and Midtown,36061WM
36061005400,3603807,MN13,Hudson Yards-Chelsea-Flat Iron-Union Square,MN West Side and Midtown,36061WM
36061005600,3603807,MN13,Hudson Yards-Chelsea-Flat Iron-Union Square,MN West Side and Midtown,36061WM
36061005800,3603807,MN13,Hudson Yards-Chelsea-Flat Iron-Union Square,MN West Side and Midtown,36061WM
36061008100,3603807,MN13,Hudson Yards-Chelsea-Flat Iron-Union Square,MN West Side and Midtown,36061WM
36061008300,3603807,MN13,Hudson Yards-Chelsea-Flat Iron-Union Square,MN West Side and Midtown,36061WM
36061008700,3603807,MN13,Hudson Yards-Chelsea-Flat Iron-Union Square,MN West Side and Midtown,36061WM
36061008900,3603807,MN13,Hudson Yards-Chelsea-Flat Iron-Union Square,MN West Side and Midtown,36061WM
36061009100,3603807,MN13,Hudson Yards-Chelsea-Flat Iron-Union Square,MN West Side and Midtown,36061WM
36061009300,3603807,MN13,Hudson Yards-Chelsea-Flat Iron-Union Square,MN West Side and Midtown,36061WM
36061009700,3603807,MN13,Hudson Yards-Chelsea-Flat Iron-Union Square,MN West Side and Midtown,36061WM
36061009900,3603807,MN13,Hudson Yards-Chelsea-Flat Iron-Union Square,MN West Side and Midtown,36061WM
36061010300,3603807,MN13,Hudson Yards-Chelsea-Flat Iron-Union Square,MN West Side and Midtown,36061WM
36061011100,3603807,MN13,Hudson Yards-Chelsea-Flat Iron-Union Square,MN West Side and Midtown,36061WM
36061011700,3603807,MN13,Hudson Yards-Chelsea-Flat Iron-Union Square,MN West Side and Midtown,36061WM
36061010602,3603805,MN31,Lenox Hill-Roosevelt Island,MN East Side,36061E
36061011000,3603805,MN31,Lenox Hill-Roosevelt Island,MN East Side,36061E
36061011600,3603805,MN31,Lenox Hill-Roosevelt Island,MN East Side,36061E
36061011800,3603805,MN31,Lenox Hill-Roosevelt Island,MN East Side,36061E
36061012400,3603805,MN31,Lenox Hill-Roosevelt Island,MN East Side,36061E
36061012600,3603805,MN31,Lenox Hill-Roosevelt Island,MN East Side,36061E
36061013200,3603805,MN31,Lenox Hill-Roosevelt Island,MN East Side,36061E
36061013400,3603805,MN31,Lenox Hill-Roosevelt Island,MN East Side,36061E
36061023801,3603805,MN31,Lenox Hill-Roosevelt Island,MN East Side,36061E
36061023802,3603805,MN31,Lenox Hill-Roosevelt Island,MN East Side,36061E
36061014500,3603806,MN14,Lincoln Square,MN West Side and Midtown,36061WM
36061014700,3603806,MN14,Lincoln Square,MN West Side and Midtown,36061WM
36061014900,3603806,MN14,Lincoln Square,MN West Side and Midtown,36061WM
36061015100,3603806,MN14,Lincoln Square,MN West Side and Midtown,36061WM
36061015300,3603806,MN14,Lincoln Square,MN West Side and Midtown,36061WM
36061015500,3603806,MN14,Lincoln Square,MN West Side and Midtown,36061WM
36061015700,3603806,MN14,Lincoln Square,MN West Side and Midtown,36061WM
36061015900,3603806,MN14,Lincoln Square,MN West Side and Midtown,36061WM
36061000201,3603809,MN28,Lower East Side,MN Lower,36061L
36061000202,3603809,MN28,Lower East Side,MN Lower,36061L
36061000600,3603809,MN28,Lower East Side,MN Lower,36061L
36061001001,3603809,MN28,Lower East Side,MN Lower,36061L
36061001002,3603809,MN28,Lower East Side,MN Lower,36061L
36061001200,3603809,MN28,Lower East Side,MN Lower,36061L
36061001401,3603809,MN28,Lower East Side,MN Lower,36061L
36061001402,3603809,MN28,Lower East Side,MN Lower,36061L
36061002000,3603809,MN28,Lower East Side,MN Lower,36061L
36061002201,3603809,MN28,Lower East Side,MN Lower,36061L
